,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id,student,worker,new_id_2
5240,12,-2,6,1155,1175,-2,17,1,3,3,20,458,False,False,458
5241,13,7,-2,1175,1440,1,-2,-2,-2,-2,265,458,False,False,458
5242,1,1,-2,0,385,1,-2,-2,-2,-2,385,459,False,False,459
5243,2,-2,1,385,405,-2,1,17,3,3,20,459,False,False,459
5244,3,2,-2,405,475,17,-2,-2,-2,-2,70,459,False,False,459
5245,4,-2,2,475,480,-2,17,8,6,3,5,459,False,False,459
5246,5,3,-2,480,880,8,-2,-2,-2,-2,400,459,True,False,459
5247,6,-2,3,880,895,-2,8,17,6,3,15,459,False,False,459
5248,7,4,-2,895,1000,17,-2,-2,-2,-2,105,459,False,False,459
5249,8,-2,4,1000,1010,-2,17,16,6,3,10,459,False,False,459
5250,9,5,-2,1010,1095,16,-2,-2,-2,-2,85,459,False,False,459
5251,10,-2,5,1095,1105,-2,16,17,3,3,10,459,False,False,459
5252,11,6,-2,1105,1155,17,-2,-2,-2,-2,50,459,False,False,459
5253,12,-2,6,1155,1175,-2,17,1,3,3,20,459,False,False,459
5254,13,7,-2,1175,1440,1,-2,-2,-2,-2,265,459,False,False,459
5288,1,1,-2,0,375,1,-2,-2,-2,-2,375,463,False,False,463
5289,2,-2,1,375,430,-2,1,8,10,1,55,463,False,False,463
5290,3,2,-2,430,860,8,-2,-2,-2,-2,430,463,True,False,463
5291,4,-2,2,860,925,-2,8,1,10,1,65,463,False,False,463
5292,5,3,-2,925,940,1,-2,-2,-2,-2,15,463,False,False,463
5293,6,-2,3,940,1050,-2,1,17,1,1,110,463,False,False,463
5294,7,4,-2,1050,1140,17,-2,-2,-2,-2,90,463,False,False,463
5295,8,-2,4,1140,1160,-2,17,1,3,1,20,463,False,False,463
5296,9,5,-2,1160,1440,1,-2,-2,-2,-2,280,463,False,False,463
5341,1,1,-2,0,495,1,-2,-2,-2,-2,495,467,False,False,467
5342,2,-2,1,495,520,-2,1,8,10,1,25,467,False,False,467
5343,3,2,-2,520,945,8,-2,-2,-2,-2,425,467,True,False,467
5344,4,-2,2,945,975,-2,8,1,10,1,30,467,False,False,467
5345,5,3,-2,975,1440,1,-2,-2,-2,-2,465,467,False,False,467
5346,1,1,-2,0,285,16,-2,-2,-2,-2,285,467,False,False,467
5347,2,-2,1,285,290,-2,16,3,4,1,5,467,False,False,467
5348,3,2,-2,290,720,3,-2,-2,-2,-2,430,467,False,True,467
5349,4,-2,2,720,730,-2,3,11,4,1,10,467,False,False,467
5350,5,3,-2,730,745,11,-2,-2,-2,-2,15,467,False,False,467
5351,6,-2,3,745,755,-2,11,3,4,1,10,467,False,False,467
5352,7,4,-2,755,1440,3,-2,-2,-2,-2,685,467,False,True,467
5431,1,1,-2,0,407,1,-2,-2,-2,-2,407,472,False,False,472
5432,2,-2,1,407,445,-2,1,8,10,1,38,472,False,False,472
5433,3,2,-2,445,860,8,-2,-2,-2,-2,415,472,True,False,472
5434,4,-2,2,860,891,-2,8,1,10,1,31,472,False,False,472
5435,5,3,-2,891,935,1,-2,-2,-2,-2,44,472,False,False,472
5436,6,-2,3,935,955,-2,1,16,4,2,20,472,False,False,472
5437,7,4,-2,955,1052,16,-2,-2,-2,-2,97,472,False,False,472
5438,8,-2,4,1052,1070,-2,16,1,4,2,18,472,False,False,472
5439,9,5,-2,1070,1440,1,-2,-2,-2,-2,370,472,False,False,472
5532,1,1,-2,0,510,1,-2,-2,-2,-2,510,481,False,False,481
5533,2,-2,1,510,517,-2,1,8,3,1,7,481,False,False,481
5534,3,2,-2,517,946,8,-2,-2,-2,-2,429,481,True,False,481
5535,4,-2,2,946,958,-2,8,1,3,1,12,481,False,False,481
5536,5,3,-2,958,1440,1,-2,-2,-2,-2,482,481,False,False,481
5924,1,1,-2,0,485,1,-2,-2,-2,-2,485,501,False,False,501
5925,2,-2,1,485,495,-2,1,11,5,3,10,501,False,False,501
5926,3,2,-2,495,510,11,-2,-2,-2,-2,15,501,False,False,501
5927,4,-2,2,510,540,-2,11,19,5,3,30,501,False,False,501
5928,5,3,-2,540,575,19,-2,-2,-2,-2,35,501,False,False,501
5929,6,-2,3,575,585,-2,19,6,5,3,10,501,False,False,501
5930,7,4,-2,585,586,6,-2,-2,-2,-2,1,501,False,False,501
5931,8,-2,4,586,675,-2,6,8,5,2,89,501,False,False,501
5932,9,5,-2,675,1170,8,-2,-2,-2,-2,495,501,True,False,501
5933,10,-2,5,1170,1265,-2,8,6,5,2,95,501,False,False,501
5934,11,6,-2,1265,1267,6,-2,-2,-2,-2,2,501,False,False,501
5935,12,-2,6,1267,1280,-2,6,1,5,3,13,501,False,False,501
5936,13,7,-2,1280,1440,1,-2,-2,-2,-2,160,501,False,False,501
6150,1,1,-2,0,510,1,-2,-2,-2,-2,510,522,False,False,522
6151,2,-2,1,510,530,-2,1,8,6,2,20,522,False,False,522
6152,3,2,-2,530,1058,8,-2,-2,-2,-2,528,522,True,False,522
6153,4,-2,2,1058,1062,-2,8,15,6,4,4,522,False,False,522
6154,5,3,-2,1062,1175,15,-2,-2,-2,-2,113,522,False,False,522
6155,6,-2,3,1175,1188,-2,15,1,6,4,13,522,False,False,522
6156,7,4,-2,1188,1440,1,-2,-2,-2,-2,252,522,False,False,522
6157,1,1,-2,0,435,1,-2,-2,-2,-2,435,523,False,False,523
6158,2,-2,1,435,438,-2,1,6,6,2,3,523,False,False,523
6159,3,2,-2,438,441,6,-2,-2,-2,-2,3,523,False,False,523
6160,4,-2,2,441,472,-2,6,8,10,1,31,523,False,False,523
6161,5,3,-2,472,875,8,-2,-2,-2,-2,403,523,True,False,523
6162,6,-2,3,875,899,-2,8,6,10,1,24,523,False,False,523
6163,7,4,-2,899,900,6,-2,-2,-2,-2,1,523,False,False,523
6164,8,-2,4,900,905,-2,6,1,1,1,5,523,False,False,523
6165,9,5,-2,905,1030,1,-2,-2,-2,-2,125,523,False,False,523
6166,10,-2,5,1030,1042,-2,1,6,6,3,12,523,False,False,523
6167,11,6,-2,1042,1058,6,-2,-2,-2,-2,16,523,False,False,523
6168,12,-2,6,1058,1062,-2,6,15,6,4,4,523,False,False,523
6169,13,7,-2,1062,1175,15,-2,-2,-2,-2,113,523,False,False,523
6170,14,-2,7,1175,1188,-2,15,1,6,4,13,523,False,False,523
6171,15,8,-2,1188,1440,1,-2,-2,-2,-2,252,523,False,False,523
6275,1,1,-2,0,375,1,-2,-2,-2,-2,375,536,False,False,536
6276,2,-2,1,375,405,-2,1,8,10,1,30,536,False,False,536
6277,3,2,-2,405,865,8,-2,-2,-2,-2,460,536,True,False,536
6278,4,-2,2,865,905,-2,8,1,10,1,40,536,False,False,536
6279,5,3,-2,905,1440,1,-2,-2,-2,-2,535,536,False,False,536
6358,1,1,-2,0,705,8,-2,-2,-2,-2,705,542,True,False,542
6359,2,-2,1,705,740,-2,8,13,3,2,35,542,False,False,542
6360,3,2,-2,740,825,13,-2,-2,-2,-2,85,542,False,False,542
6361,4,-2,2,825,852,-2,13,8,3,2,27,542,False,False,542
6362,5,3,-2,852,1440,8,-2,-2,-2,-2,588,542,True,False,542
6520,1,1,-2,0,575,1,-2,-2,-2,-2,575,557,False,False,557
6521,2,-2,1,575,583,-2,1,11,3,1,8,557,False,False,557
6522,3,2,-2,583,617,11,-2,-2,-2,-2,34,557,False,False,557
6523,4,-2,2,617,625,-2,11,11,3,1,8,557,False,False,557
6524,5,3,-2,625,655,11,-2,-2,-2,-2,30,557,False,False,557
6525,6,-2,3,655,666,-2,11,1,3,1,11,557,False,False,557
6526,7,4,-2,666,1440,1,-2,-2,-2,-2,774,557,False,False,557
6527,1,1,-2,0,270,1,-2,-2,-2,-2,270,557,False,False,557
6528,2,-2,1,270,290,-2,1,3,6,1,20,557,False,False,557
6529,3,2,-2,290,690,3,-2,-2,-2,-2,400,557,False,True,557
6530,4,-2,2,690,710,-2,3,6,6,1,20,557,False,False,557
6531,5,3,-2,710,720,6,-2,-2,-2,-2,10,557,False,False,557
6532,6,-2,3,720,735,-2,6,1,6,2,15,557,False,False,557
6533,7,4,-2,735,745,1,-2,-2,-2,-2,10,557,False,False,557
6534,8,-2,4,745,750,-2,1,8,6,2,5,557,False,False,557
6535,9,5,-2,750,780,8,-2,-2,-2,-2,30,557,True,False,557
6536,10,-2,5,780,790,-2,8,6,6,2,10,557,False,False,557
6537,11,6,-2,790,795,6,-2,-2,-2,-2,5,557,False,False,557
6538,12,-2,6,795,810,-2,6,3,6,1,15,557,False,False,557
6539,13,7,-2,810,1005,3,-2,-2,-2,-2,195,557,False,True,557
6540,14,-2,7,1005,1020,-2,3,1,6,1,15,557,False,False,557
6541,15,8,-2,1020,1140,1,-2,-2,-2,-2,120,557,False,False,557
6542,16,-2,8,1140,1350,-2,1,17,6,3,210,557,False,False,557
6543,17,9,-2,1350,1440,17,-2,-2,-2,-2,90,557,False,False,557
6553,1,1,-2,0,450,1,-2,-2,-2,-2,450,559,False,False,559
6554,2,-2,1,450,465,-2,1,8,4,2,15,559,False,False,559
6555,3,2,-2,465,725,8,-2,-2,-2,-2,260,559,True,False,559
6556,4,-2,2,725,735,-2,8,1,6,2,10,559,False,False,559
6557,5,3,-2,735,745,1,-2,-2,-2,-2,10,559,False,False,559
6558,6,-2,3,745,750,-2,1,8,6,2,5,559,False,False,559
6559,7,4,-2,750,780,8,-2,-2,-2,-2,30,559,True,False,559
6560,8,-2,4,780,790,-2,8,1,6,2,10,559,False,False,559
6561,9,5,-2,790,1140,1,-2,-2,-2,-2,350,559,False,False,559
6562,10,-2,5,1140,1350,-2,1,17,6,3,210,559,False,False,559
6563,11,6,-2,1350,1440,17,-2,-2,-2,-2,90,559,False,False,559
6811,1,1,-2,0,885,8,-2,-2,-2,-2,885,580,True,False,580
6812,2,-2,1,885,890,-2,8,1,1,1,5,580,False,False,580
6813,3,2,-2,890,1440,1,-2,-2,-2,-2,550,580,False,False,580
6845,1,1,-2,0,375,1,-2,-2,-2,-2,375,585,False,False,585
6846,2,-2,1,375,427,-2,1,1,1,1,52,585,False,False,585
6847,3,2,-2,427,990,1,-2,-2,-2,-2,563,585,False,False,585
6848,4,-2,2,990,1022,-2,1,1,1,1,32,585,False,False,585
6849,5,3,-2,1022,1440,1,-2,-2,-2,-2,418,585,False,False,585
6850,1,1,-2,0,450,1,-2,-2,-2,-2,450,585,False,False,585
6851,2,-2,1,450,510,-2,1,8,3,1,60,585,False,False,585
6852,3,2,-2,510,840,8,-2,-2,-2,-2,330,585,True,False,585
6853,4,-2,2,840,885,-2,8,1,3,1,45,585,False,False,585
6854,5,3,-2,885,1440,1,-2,-2,-2,-2,555,585,False,False,585
6882,1,1,-2,0,540,1,-2,-2,-2,-2,540,589,False,False,589
6883,2,-2,1,540,582,-2,1,8,3,1,42,589,False,False,589
6884,3,2,-2,582,1050,8,-2,-2,-2,-2,468,589,True,False,589
6885,4,-2,2,1050,1075,-2,8,13,3,1,25,589,False,False,589
6886,5,3,-2,1075,1170,13,-2,-2,-2,-2,95,589,False,False,589
6887,6,-2,3,1170,1210,-2,13,1,3,1,40,589,False,False,589
6888,7,4,-2,1210,1230,1,-2,-2,-2,-2,20,589,False,False,589
6889,8,-2,4,1230,1240,-2,1,16,3,1,10,589,False,False,589
6890,9,5,-2,1240,1320,16,-2,-2,-2,-2,80,589,False,False,589
6891,10,-2,5,1320,1330,-2,16,1,3,1,10,589,False,False,589
6892,11,6,-2,1330,1440,1,-2,-2,-2,-2,110,589,False,False,589
7186,1,1,-2,0,465,1,-2,-2,-2,-2,465,610,False,False,610
7187,2,-2,1,465,495,-2,1,8,10,36,30,610,False,False,610
7188,3,2,-2,495,945,8,-2,-2,-2,-2,450,610,True,False,610
7189,4,-2,2,945,975,-2,8,1,10,36,30,610,False,False,610
7190,5,3,-2,975,1095,1,-2,-2,-2,-2,120,610,False,False,610
7191,6,-2,3,1095,1105,-2,1,13,3,2,10,610,False,False,610
7192,7,4,-2,1105,1109,13,-2,-2,-2,-2,4,610,False,False,610
7193,8,-2,4,1109,1125,-2,13,1,3,2,16,610,False,False,610
7194,9,5,-2,1125,1440,1,-2,-2,-2,-2,315,610,False,False,610
7291,1,1,-2,0,435,1,-2,-2,-2,-2,435,621,False,False,621
7292,2,-2,1,435,440,-2,1,8,3,2,5,621,False,False,621
7293,3,2,-2,440,930,8,-2,-2,-2,-2,490,621,True,False,621
7294,4,-2,2,930,945,-2,8,1,4,2,15,621,False,False,621
7295,5,3,-2,945,1440,1,-2,-2,-2,-2,495,621,False,False,621
7296,1,1,-2,0,420,1,-2,-2,-2,-2,420,622,False,False,622
7297,2,-2,1,420,455,-2,1,4,4,1,35,622,False,False,622
7298,3,2,-2,455,738,4,-2,-2,-2,-2,283,622,False,True,622
7299,4,-2,2,738,742,-2,4,11,4,1,4,622,False,False,622
7300,5,3,-2,742,771,11,-2,-2,-2,-2,29,622,False,False,622
7301,6,-2,3,771,781,-2,11,16,4,1,10,622,False,False,622
7302,7,4,-2,781,845,16,-2,-2,-2,-2,64,622,False,False,622
7303,8,-2,4,845,873,-2,16,1,4,1,28,622,False,False,622
7304,9,5,-2,873,974,1,-2,-2,-2,-2,101,622,False,False,622
7305,10,-2,5,974,987,-2,1,14,1,1,13,622,False,False,622
7306,11,6,-2,987,992,14,-2,-2,-2,-2,5,622,False,False,622
7307,12,-2,6,992,1001,-2,14,1,1,1,9,622,False,False,622
7308,13,7,-2,1001,1440,1,-2,-2,-2,-2,439,622,False,False,622
7309,1,1,-2,0,570,1,-2,-2,-2,-2,570,622,False,False,622
7310,2,-2,1,570,575,-2,1,18,3,1,5,622,False,False,622
7311,3,2,-2,575,590,18,-2,-2,-2,-2,15,622,False,False,622
7312,4,-2,2,590,595,-2,18,1,3,1,5,622,False,False,622
7313,5,3,-2,595,645,1,-2,-2,-2,-2,50,622,False,False,622
7314,6,-2,3,645,653,-2,1,6,3,1,8,622,False,False,622
7315,7,4,-2,653,658,6,-2,-2,-2,-2,5,622,False,False,622
7316,8,-2,4,658,672,-2,6,11,3,3,14,622,False,False,622
7317,9,5,-2,672,703,11,-2,-2,-2,-2,31,622,False,False,622
7318,10,-2,5,703,769,-2,11,13,3,3,66,622,False,False,622
7319,11,6,-2,769,830,13,-2,-2,-2,-2,61,622,False,False,622
7320,12,-2,6,830,863,-2,13,6,3,1,33,622,False,False,622
7321,13,7,-2,863,864,6,-2,-2,-2,-2,1,622,False,False,622
7322,14,-2,7,864,870,-2,6,1,3,1,6,622,False,False,622
7323,15,8,-2,870,1440,1,-2,-2,-2,-2,570,622,False,False,622
7324,1,1,-2,0,470,1,-2,-2,-2,-2,470,622,False,False,622
7325,2,-2,1,470,480,-2,1,8,3,1,10,622,False,False,622
7326,3,2,-2,480,620,8,-2,-2,-2,-2,140,622,True,False,622
7327,4,-2,2,620,632,-2,8,1,3,1,12,622,False,False,622
7328,5,3,-2,632,770,1,-2,-2,-2,-2,138,622,False,False,622
7329,6,-2,3,770,780,-2,1,8,3,1,10,622,False,False,622
7330,7,4,-2,780,935,8,-2,-2,-2,-2,155,622,True,False,622
7331,8,-2,4,935,945,-2,8,1,3,1,10,622,False,False,622
7332,9,5,-2,945,975,1,-2,-2,-2,-2,30,622,False,False,622
7333,10,-2,5,975,990,-2,1,11,3,2,15,622,False,False,622
7334,11,6,-2,990,1068,11,-2,-2,-2,-2,78,622,False,False,622
7335,12,-2,6,1068,1083,-2,11,1,3,2,15,622,False,False,622
7336,13,7,-2,1083,1440,1,-2,-2,-2,-2,357,622,False,False,622
7618,1,1,-2,0,490,6,-2,-2,-2,-2,490,649,False,False,649
7619,2,-2,1,490,501,-2,6,8,3,3,11,649,False,False,649
7620,3,2,-2,501,510,8,-2,-2,-2,-2,9,649,True,False,649
7621,4,-2,2,510,516,-2,8,11,3,2,6,649,False,False,649
7622,5,3,-2,516,550,11,-2,-2,-2,-2,34,649,False,False,649
7623,6,-2,3,550,567,-2,11,1,3,2,17,649,False,False,649
7624,7,4,-2,567,863,1,-2,-2,-2,-2,296,649,False,False,649
7625,8,-2,4,863,872,-2,1,6,3,2,9,649,False,False,649
7626,9,5,-2,872,888,6,-2,-2,-2,-2,16,649,False,False,649
7627,10,-2,5,888,896,-2,6,11,3,3,8,649,False,False,649
7628,11,6,-2,896,931,11,-2,-2,-2,-2,35,649,False,False,649
7629,12,-2,6,931,942,-2,11,1,3,3,11,649,False,False,649
7630,13,7,-2,942,1440,1,-2,-2,-2,-2,498,649,False,False,649
7631,1,1,-2,0,490,1,-2,-2,-2,-2,490,650,False,False,650
7632,2,-2,1,490,501,-2,1,8,3,3,11,650,False,False,650
7633,3,2,-2,501,888,8,-2,-2,-2,-2,387,650,True,False,650
7634,4,-2,2,888,896,-2,8,11,3,3,8,650,False,False,650
7635,5,3,-2,896,931,11,-2,-2,-2,-2,35,650,False,False,650
7636,6,-2,3,931,942,-2,11,1,3,3,11,650,False,False,650
7637,7,4,-2,942,1440,1,-2,-2,-2,-2,498,650,False,False,650
7679,1,1,-2,0,490,1,-2,-2,-2,-2,490,653,False,False,653
7680,2,-2,1,490,495,-2,1,8,6,3,5,653,False,False,653
7681,3,2,-2,495,935,8,-2,-2,-2,-2,440,653,True,False,653
7682,4,-2,2,935,940,-2,8,1,3,3,5,653,False,False,653
7683,5,3,-2,940,1440,1,-2,-2,-2,-2,500,653,False,False,653
7693,1,1,-2,0,500,1,-2,-2,-2,-2,500,655,False,False,655
7694,2,-2,1,500,530,-2,1,8,2,1,30,655,False,False,655
7695,3,2,-2,530,930,8,-2,-2,-2,-2,400,655,True,False,655
7696,4,-2,2,930,970,-2,8,1,2,1,40,655,False,False,655
7697,5,3,-2,970,1020,1,-2,-2,-2,-2,50,655,False,False,655
7698,6,-2,3,1020,1040,-2,1,16,2,1,20,655,False,False,655
7699,7,4,-2,1040,1140,16,-2,-2,-2,-2,100,655,False,False,655
7700,8,-2,4,1140,1170,-2,16,1,2,1,30,655,False,False,655
7701,9,5,-2,1170,1440,1,-2,-2,-2,-2,270,655,False,False,655
8028,1,1,-2,0,600,1,-2,-2,-2,-2,600,681,False,False,681
8029,2,-2,1,600,615,-2,1,5,4,2,15,681,False,False,681
8030,3,2,-2,615,640,5,-2,-2,-2,-2,25,681,False,True,681
8031,4,-2,2,640,645,-2,5,5,4,2,5,681,False,False,681
8032,5,3,-2,645,648,5,-2,-2,-2,-2,3,681,False,True,681
8033,6,-2,3,648,660,-2,5,5,4,2,12,681,False,False,681
8034,7,4,-2,660,670,5,-2,-2,-2,-2,10,681,False,True,681
8035,8,-2,4,670,680,-2,5,5,4,2,10,681,False,False,681
8036,9,5,-2,680,690,5,-2,-2,-2,-2,10,681,False,True,681
8037,10,-2,5,690,695,-2,5,5,4,2,5,681,False,False,681
8038,11,6,-2,695,700,5,-2,-2,-2,-2,5,681,False,True,681
8039,12,-2,6,700,702,-2,5,5,4,2,2,681,False,False,681
8040,13,7,-2,702,708,5,-2,-2,-2,-2,6,681,False,True,681
8041,14,-2,7,708,713,-2,5,5,4,2,5,681,False,False,681
8042,15,8,-2,713,724,5,-2,-2,-2,-2,11,681,False,True,681
8043,16,-2,8,724,735,-2,5,5,4,2,11,681,False,False,681
8044,17,9,-2,735,736,5,-2,-2,-2,-2,1,681,False,True,681
8045,18,-2,9,736,740,-2,5,5,4,2,4,681,False,False,681
8046,19,10,-2,740,755,5,-2,-2,-2,-2,15,681,False,True,681
8047,20,-2,10,755,760,-2,5,11,4,2,5,681,False,False,681
8048,21,11,-2,760,770,11,-2,-2,-2,-2,10,681,False,False,681
8049,22,-2,11,770,776,-2,11,11,4,2,6,681,False,False,681
8050,23,12,-2,776,786,11,-2,-2,-2,-2,10,681,False,False,681
8051,24,-2,12,786,801,-2,11,1,4,2,15,681,False,False,681
8052,25,13,-2,801,868,1,-2,-2,-2,-2,67,681,False,False,681
8053,26,-2,13,868,875,-2,1,11,4,2,7,681,False,False,681
8054,27,14,-2,875,881,11,-2,-2,-2,-2,6,681,False,False,681
8055,28,-2,14,881,890,-2,11,1,4,2,9,681,False,False,681
8056,29,15,-2,890,1440,1,-2,-2,-2,-2,550,681,False,False,681
8057,1,1,-2,0,333,1,-2,-2,-2,-2,333,681,False,False,681
8058,2,-2,1,333,343,-2,1,6,3,1,10,681,False,False,681
8059,3,2,-2,343,344,6,-2,-2,-2,-2,1,681,False,False,681
8060,4,-2,2,344,353,-2,6,16,3,2,9,681,False,False,681
8061,5,3,-2,353,412,16,-2,-2,-2,-2,59,681,False,False,681
8062,6,-2,3,412,421,-2,16,6,3,2,9,681,False,False,681
8063,7,4,-2,421,422,6,-2,-2,-2,-2,1,681,False,False,681
8064,8,-2,4,422,429,-2,6,1,3,1,7,681,False,False,681
8065,9,5,-2,429,465,1,-2,-2,-2,-2,36,681,False,False,681
8066,10,-2,5,465,478,-2,1,8,2,1,13,681,False,False,681
8067,11,6,-2,478,600,8,-2,-2,-2,-2,122,681,True,False,681
8068,12,-2,6,600,610,-2,8,1,2,1,10,681,False,False,681
8069,13,7,-2,610,705,1,-2,-2,-2,-2,95,681,False,False,681
8070,14,-2,7,705,717,-2,1,3,2,1,12,681,False,False,681
8071,15,8,-2,717,885,3,-2,-2,-2,-2,168,681,False,True,681
8072,16,-2,8,885,895,-2,3,1,2,1,10,681,False,False,681
8073,17,9,-2,895,908,1,-2,-2,-2,-2,13,681,False,False,681
8074,18,-2,9,908,918,-2,1,11,3,1,10,681,False,False,681
8075,19,10,-2,918,926,11,-2,-2,-2,-2,8,681,False,False,681
8076,20,-2,10,926,934,-2,11,1,3,1,8,681,False,False,681
8077,21,11,-2,934,1440,1,-2,-2,-2,-2,506,681,False,False,681
8078,1,1,-2,0,635,1,-2,-2,-2,-2,635,681,False,False,681
8079,2,-2,1,635,665,-2,1,18,4,3,30,681,False,False,681
8080,3,2,-2,665,735,18,-2,-2,-2,-2,70,681,False,False,681
8081,4,-2,2,735,755,-2,18,1,4,3,20,681,False,False,681
8082,5,3,-2,755,1440,1,-2,-2,-2,-2,685,681,False,False,681
8143,1,1,-2,0,450,-7,-2,-2,-2,-2,450,687,False,False,687
8144,2,-2,1,450,460,-2,-7,8,6,2,10,687,False,False,687
8145,3,2,-2,460,461,8,-2,-2,-2,-2,1,687,True,False,687
8146,4,-2,2,461,475,-2,8,1,6,2,14,687,False,False,687
8147,5,3,-2,475,720,1,-2,-2,-2,-2,245,687,False,False,687
8148,6,-2,3,720,735,-2,1,5,6,1,15,687,False,False,687
8149,7,4,-2,735,825,5,-2,-2,-2,-2,90,687,False,True,687
8150,8,-2,4,825,838,-2,5,6,6,1,13,687,False,False,687
8151,9,5,-2,838,925,6,-2,-2,-2,-2,87,687,False,False,687
8152,10,-2,5,925,945,-2,6,-7,6,2,20,687,False,False,687
8153,11,6,-2,945,1440,-7,-2,-2,-2,-2,495,687,False,False,687
8154,1,1,-2,0,450,1,-2,-2,-2,-2,450,688,False,False,688
8155,2,-2,1,450,460,-2,1,8,6,2,10,688,False,False,688
8156,3,2,-2,460,915,8,-2,-2,-2,-2,455,688,True,False,688
8157,4,-2,2,915,939,-2,8,1,6,2,24,688,False,False,688
8158,5,3,-2,939,1440,1,-2,-2,-2,-2,501,688,False,False,688
8223,1,1,-2,0,420,1,-2,-2,-2,-2,420,694,False,False,694
8224,2,-2,1,420,435,-2,1,8,1,2,15,694,False,False,694
8225,3,2,-2,435,855,8,-2,-2,-2,-2,420,694,True,False,694
8226,4,-2,2,855,870,-2,8,1,1,2,15,694,False,False,694
8227,5,3,-2,870,1220,1,-2,-2,-2,-2,350,694,False,False,694
8228,6,-2,3,1220,1231,-2,1,15,3,4,11,694,False,False,694
8229,7,4,-2,1231,1305,15,-2,-2,-2,-2,74,694,False,False,694
8230,8,-2,4,1305,1316,-2,15,1,3,4,11,694,False,False,694
8231,9,5,-2,1316,1440,1,-2,-2,-2,-2,124,694,False,False,694
8232,1,1,-2,0,500,1,-2,-2,-2,-2,500,695,False,False,695
8233,2,-2,1,500,520,-2,1,8,1,1,20,695,False,False,695
8234,3,2,-2,520,955,8,-2,-2,-2,-2,435,695,True,False,695
8235,4,-2,2,955,975,-2,8,1,1,1,20,695,False,False,695
8236,5,3,-2,975,1220,1,-2,-2,-2,-2,245,695,False,False,695
8237,6,-2,3,1220,1231,-2,1,15,3,4,11,695,False,False,695
8238,7,4,-2,1231,1305,15,-2,-2,-2,-2,74,695,False,False,695
8239,8,-2,4,1305,1316,-2,15,1,3,4,11,695,False,False,695
8240,9,5,-2,1316,1440,1,-2,-2,-2,-2,124,695,False,False,695
8318,1,1,-2,0,550,8,-2,-2,-2,-2,550,707,True,False,707
8319,2,-2,1,550,568,-2,8,16,1,1,18,707,False,False,707
8320,3,2,-2,568,630,16,-2,-2,-2,-2,62,707,False,False,707
8321,4,-2,2,630,658,-2,16,8,1,1,28,707,False,False,707
8322,5,3,-2,658,1440,8,-2,-2,-2,-2,782,707,True,False,707
8460,1,1,-2,0,600,2,-2,-2,-2,-2,600,725,False,True,725
8461,2,-2,1,600,615,-2,2,11,4,1,15,725,False,False,725
8462,3,2,-2,615,630,11,-2,-2,-2,-2,15,725,False,False,725
8463,4,-2,2,630,660,-2,11,1,4,1,30,725,False,False,725
8464,5,3,-2,660,1440,1,-2,-2,-2,-2,780,725,False,False,725
8465,1,1,-2,0,451,8,-2,-2,-2,-2,451,725,True,False,725
8466,2,-2,1,451,510,-2,8,8,10,1,59,725,False,False,725
8467,3,2,-2,510,920,8,-2,-2,-2,-2,410,725,True,False,725
8468,4,-2,2,920,965,-2,8,1,10,1,45,725,False,False,725
8469,5,3,-2,965,1440,1,-2,-2,-2,-2,475,725,False,False,725
8708,1,1,-2,0,570,1,-2,-2,-2,-2,570,746,False,False,746
8709,2,-2,1,570,600,-2,1,8,3,1,30,746,False,False,746
8710,3,2,-2,600,840,8,-2,-2,-2,-2,240,746,True,False,746
8711,4,-2,2,840,870,-2,8,1,3,1,30,746,False,False,746
8712,5,3,-2,870,1440,1,-2,-2,-2,-2,570,746,False,False,746
8713,1,1,-2,0,705,1,-2,-2,-2,-2,705,746,False,False,746
8714,2,-2,1,705,725,-2,1,6,4,2,20,746,False,False,746
8715,3,2,-2,725,726,6,-2,-2,-2,-2,1,746,False,False,746
8716,4,-2,2,726,730,-2,6,13,4,3,4,746,False,False,746
8717,5,3,-2,730,785,13,-2,-2,-2,-2,55,746,False,False,746
8718,6,-2,3,785,791,-2,13,6,4,3,6,746,False,False,746
8719,7,4,-2,791,792,6,-2,-2,-2,-2,1,746,False,False,746
8720,8,-2,4,792,794,-2,6,18,4,2,2,746,False,False,746
8721,9,5,-2,794,838,18,-2,-2,-2,-2,44,746,False,False,746
8722,10,-2,5,838,845,-2,18,12,4,2,7,746,False,False,746
8723,11,6,-2,845,855,12,-2,-2,-2,-2,10,746,False,False,746
8724,12,-2,6,855,864,-2,12,11,4,2,9,746,False,False,746
8725,13,7,-2,864,875,11,-2,-2,-2,-2,11,746,False,False,746
8726,14,-2,7,875,886,-2,11,1,4,2,11,746,False,False,746
8727,15,8,-2,886,1440,1,-2,-2,-2,-2,554,746,False,False,746
8936,1,1,-2,0,410,1,-2,-2,-2,-2,410,762,False,False,762
8937,2,-2,1,410,430,-2,1,8,10,2,20,762,False,False,762
8938,3,2,-2,430,840,8,-2,-2,-2,-2,410,762,True,False,762
8939,4,-2,2,840,880,-2,8,1,10,2,40,762,False,False,762
8940,5,3,-2,880,1440,1,-2,-2,-2,-2,560,762,False,False,762
8941,1,1,-2,0,400,1,-2,-2,-2,-2,400,763,False,False,763
8942,2,-2,1,400,430,-2,1,8,10,2,30,763,False,False,763
8943,3,2,-2,430,840,8,-2,-2,-2,-2,410,763,True,False,763
